ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10418|唐纳德-斯隆(Donald Sloan)|2011|黄蜂|3|0|13.7|1.7-4.7|35.7%|0.0-0.7|0.0%|0.7-1.3|50.0%|1.0|2.7|0.67|0.00|1.67|0.67|4.0
10418|唐纳德-斯隆(Donald Sloan)|2011|骑士|25|11|24.3|2.8-7.0|40.3%|0.1-0.9|9.1%|0.8-1.0|80.8%|2.4|3.7|0.40|0.12|1.68|1.28|6.6
10418|唐纳德-斯隆(Donald Sloan)|2012|汇总|23|0|11.4|1.2-3.4|34.6%|0.3-0.8|36.8%|0.9-1.1|80.0%|1.2|1.7|0.22|0.00|0.61|0.74|3.5
10418|唐纳德-斯隆(Donald Sloan)|2012|骑士|20|0|12.8|1.4-3.9|34.6%|0.3-0.9|36.8%|1.0-1.2|80.0%|1.4|1.9|0.25|0.00|0.65|0.85|4.0
10418|唐纳德-斯隆(Donald Sloan)|2012|黄蜂|3|0|2.0|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|0.0|0.3|0.00|0.00|0.33|0.00|0.0
10418|唐纳德-斯隆(Donald Sloan)|2013|步行者|48|1|8.2|0.9-2.4|37.6%|0.2-0.9|23.8%|0.2-0.4|60.0%|0.9|1.0|0.21|0.02|0.46|0.40|2.3
10419|拉沃伊-阿伦(Lavoy Allen)|2011|76人|41|15|15.2|1.9-4.1|47.3%|0.0-0.0|0.0%|0.3-0.3|78.6%|4.2|0.8|0.32|0.44|0.49|1.78|4.1
10419|拉沃伊-阿伦(Lavoy Allen)|2012|76人|79|37|21.1|2.6-5.7|45.4%|0.0-0.0|0.0%|0.5-0.8|71.7%|5.0|0.9|0.30|0.70|0.70|2.28|5.8
10419|拉沃伊-阿伦(Lavoy Allen)|2013|汇总|65|2|16.5|2.1-4.6|44.7%|0.0-0.2|15.4%|0.5-0.8|66.0%|4.8|1.1|0.37|0.51|0.68|1.94|4.7
10419|拉沃伊-阿伦(Lavoy Allen)|2013|76人|51|2|18.8|2.3-5.2|44.0%|0.0-0.3|15.4%|0.5-0.8|67.5%|5.4|1.3|0.43|0.53|0.78|2.25|5.2
10419|拉沃伊-阿伦(Lavoy Allen)|2013|步行者|14|0|8.0|1.2-2.4|50.0%|0.0-0.0|0.0%|0.4-0.7|60.0%|2.4|0.4|0.14|0.43|0.29|0.79|2.9
10420|阿林兹-努阿库(Arinze Onuaku)|2013|汇总|5|0|6.0|0.2-1.0|20.0%|0.0-0.0|0.0%|0.2-0.4|50.0%|1.6|0.6|0.00|0.00|0.20|0.60|0.6
10420|阿林兹-努阿库(Arinze Onuaku)|2013|鹈鹕|3|0|8.3|0.3-1.3|25.0%|0.0-0.0|0.0%|0.3-0.7|50.0%|2.3|1.0|0.00|0.00|0.33|1.00|1.0
10420|阿林兹-努阿库(Arinze Onuaku)|2013|骑士|2|0|2.5|0.0-0.5|0.0%|0.0-0.0|0.0%|0.0-0.0|0.0%|0.5|0.0|0.00|0.00|0.00|0.00|0.0
10421|阿多尼斯-托马斯(Adonis Thomas)|2013|汇总|6|1|6.2|1.0-2.3|42.9%|0.2-0.8|20.0%|0.2-0.2|100.0%|0.5|0.5|0.00|0.00|0.17|1.00|2.3
10421|阿多尼斯-托马斯(Adonis Thomas)|2013|魔术|4|0|6.0|0.8-2.2|33.3%|0.0-0.8|0.0%|0.2-0.2|100.0%|0.8|0.5|0.00|0.00|0.00|0.50|1.8
10421|阿多尼斯-托马斯(Adonis Thomas)|2013|76人|2|1|6.5|1.5-2.5|60.0%|0.5-1.0|50.0%|0.0-0.0|0.0%|0.0|0.5|0.00|0.00|0.50|2.00|3.5
10424|德里克-罗斯(Derrick Rose)|2008|公牛|81|80|37.0|7.1-14.9|47.5%|0.2-0.9|22.2%|2.4-3.1|78.8%|3.9|6.3|0.81|0.22|2.49|1.54|16.8
10424|德里克-罗斯(Derrick Rose)|2009|公牛|78|78|36.8|8.6-17.6|48.9%|0.2-0.8|26.7%|3.3-4.3|76.6%|3.8|6.0|0.73|0.35|2.78|1.23|20.8
10424|德里克-罗斯(Derrick Rose)|2010|公牛|81|81|37.4|8.8-19.7|44.5%|1.6-4.8|33.2%|5.9-6.9|85.8%|4.1|7.7|1.05|0.63|3.43|1.68|25.0
10424|德里克-罗斯(Derrick Rose)|2011|公牛|39|39|35.3|7.7-17.8|43.5%|1.4-4.4|31.2%|5.0-6.1|81.2%|3.4|7.9|0.90|0.72|3.05|1.33|21.8
10424|德里克-罗斯(Derrick Rose)|2013|公牛|10|10|31.1|5.8-16.4|35.4%|1.6-4.7|34.0%|2.7-3.2|84.4%|3.2|4.3|0.50|0.10|3.40|1.50|15.9
10425|乔金-诺阿(Joakim Noah)|2007|公牛|74|31|20.7|2.4-5.0|48.2%|0.0-0.0|0.0%|1.8-2.6|69.1%|5.6|1.1|0.92|0.86|1.20|2.34|6.6
10425|乔金-诺阿(Joakim Noah)|2008|公牛|80|55|24.2|2.6-4.7|55.6%|0.0-0.0|0.0%|1.5-2.3|67.6%|7.6|1.3|0.61|1.38|1.02|2.98|6.7
10425|乔金-诺阿(Joakim Noah)|2009|公牛|64|54|30.1|4.1-8.1|50.4%|0.0-0.0|0.0%|2.5-3.4|74.4%|11.0|2.1|0.50|1.56|1.83|3.09|10.7
10425|乔金-诺阿(Joakim Noah)|2010|公牛|48|48|32.8|4.4-8.4|52.5%|0.0-0.0|0.0%|2.9-3.9|73.9%|10.4|2.2|1.00|1.50|1.88|3.25|11.7
10425|乔金-诺阿(Joakim Noah)|2011|公牛|64|64|30.4|3.9-7.7|50.8%|0.0-0.0|0.0%|2.4-3.2|74.8%|9.8|2.5|0.64|1.44|1.44|2.53|10.2
10425|乔金-诺阿(Joakim Noah)|2012|公牛|66|64|36.8|4.6-9.5|48.1%|0.0-0.1|0.0%|2.7-3.6|75.1%|11.1|4.0|1.18|2.14|2.67|2.80|11.9
10425|乔金-诺阿(Joakim Noah)|2013|公牛|80|80|35.2|4.8-10.0|47.5%|0.0-0.0|0.0%|3.1-4.2|73.7%|11.2|5.4|1.24|1.51|2.42|3.06|12.6
10426|泰-吉布森(Taj Gibson)|2009|公牛|82|70|26.9|3.8-7.7|49.4%|0.0-0.0|0.0%|1.4-2.1|64.6%|7.5|0.9|0.61|1.27|1.39|3.44|9.0
10426|泰-吉布森(Taj Gibson)|2010|公牛|80|19|21.8|2.9-6.3|46.6%|0.0-0.1|12.5%|1.2-1.9|67.6%|5.7|0.7|0.49|1.32|0.89|2.54|7.1
10426|泰-吉布森(Taj Gibson)|2011|公牛|63|0|20.4|3.2-6.4|49.5%|0.0-0.0|0.0%|1.3-2.1|62.2%|5.3|0.7|0.43|1.29|0.95|2.08|7.7
10426|泰-吉布森(Taj Gibson)|2012|公牛|65|5|22.4|3.3-6.8|48.5%|0.0-0.1|0.0%|1.4-2.0|67.9%|5.3|0.9|0.42|1.38|1.17|2.55|8.0
10426|泰-吉布森(Taj Gibson)|2013|公牛|82|8|28.7|5.2-10.9|47.9%|0.0-0.1|0.0%|2.6-3.4|75.1%|6.8|1.1|0.50|1.37|1.83|2.52|13.0
10427|保罗-加索尔(Pau Gasol)|2001|灰熊|82|79|36.7|6.7-13.0|51.8%|0.0-0.1|20.0%|4.1-5.8|70.9%|8.9|2.7|0.50|2.06|2.73|2.38|17.6
10427|保罗-加索尔(Pau Gasol)|2002|灰熊|82|82|36.0|6.9-13.6|51.0%|0.0-0.1|10.0%|5.1-6.9|73.6%|8.8|2.8|0.41|1.80|2.60|2.68|19.0
10427|保罗-加索尔(Pau Gasol)|2003|灰熊|78|78|31.5|6.5-13.4|48.2%|0.1-0.2|26.7%|4.7-6.6|71.4%|7.7|2.5|0.56|1.69|2.40|2.37|17.7
10427|保罗-加索尔(Pau Gasol)|2004|灰熊|56|53|32.0|6.4-12.4|51.4%|0.0-0.1|16.7%|5.0-6.6|76.8%|7.3|2.4|0.66|1.66|2.45|2.61|17.8
10427|保罗-加索尔(Pau Gasol)|2005|灰熊|80|80|39.2|7.5-14.9|50.3%|0.0-0.1|25.0%|5.3-7.7|68.9%|8.9|4.6|0.57|1.91|2.94|2.30|20.4
10427|保罗-加索尔(Pau Gasol)|2006|灰熊|59|59|36.2|7.8-14.5|53.8%|0.1-0.2|27.3%|5.1-6.8|74.8%|9.8|3.4|0.49|2.14|2.75|2.32|20.8
10427|保罗-加索尔(Pau Gasol)|2007|汇总|66|66|35.6|7.2-13.5|53.4%|0.1-0.2|25.0%|4.4-5.5|80.7%|8.4|3.2|0.45|1.48|1.88|2.11|18.9
10427|保罗-加索尔(Pau Gasol)|2007|灰熊|39|39|36.7|7.2-14.3|50.1%|0.1-0.4|26.7%|4.5-5.5|81.9%|8.8|3.0|0.41|1.44|2.05|2.18|18.9
10427|保罗-加索尔(Pau Gasol)|2007|湖人|27|27|34.0|7.3-12.3|58.9%|0.0-0.0|0.0%|4.3-5.4|78.9%|7.8|3.5|0.52|1.56|1.63|2.00|18.8
10427|保罗-加索尔(Pau Gasol)|2008|湖人|81|81|37.0|7.3-12.9|56.7%|0.0-0.0|50.0%|4.2-5.4|78.1%|9.6|3.5|0.64|1.00|1.94|2.12|18.9
10427|保罗-加索尔(Pau Gasol)|2009|湖人|65|65|37.0|7.0-13.0|53.6%|0.0-0.1|0.0%|4.4-5.6|79.0%|11.3|3.4|0.57|1.74|2.20|2.34|18.3
10427|保罗-加索尔(Pau Gasol)|2010|湖人|82|82|37.0|7.2-13.7|52.9%|0.0-0.0|33.3%|4.3-5.2|82.3%|10.2|3.3|0.59|1.59|1.73|2.48|18.8
10427|保罗-加索尔(Pau Gasol)|2011|湖人|65|65|37.4|7.1-14.1|50.1%|0.1-0.4|25.9%|3.1-4.0|78.2%|10.4|3.6|0.57|1.35|2.18|1.95|17.4
10427|保罗-加索尔(Pau Gasol)|2012|湖人|49|42|33.8|5.5-11.8|46.6%|0.2-0.6|28.6%|2.6-3.6|70.2%|8.6|4.1|0.49|1.24|2.12|1.90|13.7
10427|保罗-加索尔(Pau Gasol)|2013|湖人|60|60|31.4|7.1-14.8|48.0%|0.1-0.2|28.6%|3.1-4.2|73.6%|9.7|3.4|0.45|1.53|2.35|2.07|17.4
10429|迈克-邓利维(Mike Dunleavy)|2002|勇士|82|3|15.9|2.0-5.1|40.3%|0.6-1.8|34.7%|1.0-1.2|78.0%|2.6|1.3|0.65|0.23|1.05|1.46|5.7
10429|迈克-邓利维(Mike Dunleavy)|2003|勇士|75|69|31.1|4.3-9.6|44.9%|1.3-3.4|37.0%|1.8-2.5|74.1%|5.9|2.9|0.91|0.17|1.91|2.25|11.7
10429|迈克-邓利维(Mike Dunleavy)|2004|勇士|79|79|32.5|5.2-11.5|45.1%|1.4-3.5|38.8%|1.7-2.2|77.9%|5.5|2.6|1.00|0.33|1.67|2.51|13.4
10429|迈克-邓利维(Mike Dunleavy)|2005|勇士|81|68|31.8|4.1-10.1|40.6%|0.9-3.2|28.5%|2.4-3.1|77.8%|4.9|2.9|0.74|0.40|1.48|2.46|11.5
10429|迈克-邓利维(Mike Dunleavy)|2006|汇总|82|49|31.5|4.7-10.4|45.2%|0.9-2.7|31.3%|2.6-3.3|78.4%|5.3|2.8|1.02|0.27|1.82|2.48|12.8
10429|迈克-邓利维(Mike Dunleavy)|2006|勇士|39|6|26.9|4.3-9.5|44.9%|0.9-2.7|34.6%|2.0-2.6|77.2%|4.8|3.0|0.97|0.31|1.82|2.13|11.4
10429|迈克-邓利维(Mike Dunleavy)|2006|步行者|43|43|35.6|5.1-11.2|45.4%|0.8-2.8|28.3%|3.1-3.9|79.2%|5.7|2.6|1.07|0.23|1.81|2.79|14.0
10429|迈克-邓利维(Mike Dunleavy)|2007|步行者|82|82|36.0|6.5-13.6|47.6%|2.0-4.7|42.4%|4.1-4.9|83.4%|5.2|3.5|1.05|0.38|2.32|2.54|19.1
10429|迈克-邓利维(Mike Dunleavy)|2008|步行者|18|14|27.5|5.2-12.9|40.1%|1.8-5.0|35.6%|2.9-3.6|81.5%|3.8|2.4|0.67|0.50|2.11|2.00|15.1
10429|迈克-邓利维(Mike Dunleavy)|2009|步行者|67|15|22.2|3.4-8.3|41.0%|1.1-3.5|31.8%|2.0-2.4|84.2%|3.5|1.5|0.57|0.22|1.07|1.57|9.9
10429|迈克-邓利维(Mike Dunleavy)|2010|步行者|61|44|27.6|3.9-8.5|46.2%|1.7-4.2|40.2%|1.6-2.0|80.0%|4.5|1.7|0.66|0.49|1.13|1.75|11.2
10429|迈克-邓利维(Mike Dunleavy)|2011|雄鹿|55|3|26.3|4.3-9.2|47.4%|1.5-3.8|39.9%|2.1-2.6|81.1%|3.7|2.1|0.51|0.15|1.05|1.58|12.3
10429|迈克-邓利维(Mike Dunleavy)|2012|雄鹿|75|3|25.9|3.7-8.3|44.2%|1.7-4.0|42.8%|1.4-1.7|82.0%|3.9|1.9|0.52|0.47|1.20|1.80|10.5
10429|迈克-邓利维(Mike Dunleavy)|2013|公牛|82|61|31.5|4.1-9.4|43.0%|1.5-4.0|38.0%|1.7-2.0|85.4%|4.2|2.3|0.78|0.56|1.32|1.99|11.3
10430|柯克-辛里奇(Kirk Hinrich)|2003|公牛|76|66|35.6|4.2-10.8|38.6%|1.9-4.9|39.0%|1.8-2.2|80.4%|3.4|6.8|1.33|0.28|2.68|3.63|12.0
10430|柯克-辛里奇(Kirk Hinrich)|2004|公牛|77|77|36.4|5.8-14.6|39.7%|1.9-5.3|35.5%|2.2-2.8|79.2%|3.9|6.4|1.58|0.27|2.29|3.17|15.7
10430|柯克-辛里奇(Kirk Hinrich)|2005|公牛|81|81|36.5|5.6-13.3|41.8%|1.6-4.2|37.0%|3.2-3.9|81.5%|3.6|6.3|1.16|0.26|2.32|3.10|15.9
10430|柯克-辛里奇(Kirk Hinrich)|2006|公牛|80|80|35.5|5.9-13.3|44.8%|1.8-4.2|41.5%|3.0-3.5|83.5%|3.4|6.2|1.25|0.29|2.39|3.42|16.6
10430|柯克-辛里奇(Kirk Hinrich)|2007|公牛|75|72|31.7|4.4-10.6|41.4%|1.1-3.2|35.0%|1.6-1.9|83.1%|3.3|6.0|1.16|0.25|2.09|2.99|11.5
10430|柯克-辛里奇(Kirk Hinrich)|2008|公牛|51|4|26.3|3.6-8.2|43.7%|1.4-3.3|40.8%|1.3-1.7|79.1%|2.4|3.9|1.29|0.37|1.71|2.47|9.9
10430|柯克-辛里奇(Kirk Hinrich)|2009|公牛|74|53|33.5|4.2-10.2|40.9%|1.4-3.8|37.1%|1.1-1.5|75.2%|3.5|4.5|1.15|0.32|1.53|2.76|10.9
10430|柯克-辛里奇(Kirk Hinrich)|2010|汇总|72|51|30.0|3.9-8.7|44.6%|1.0-2.6|39.9%|1.5-1.8|84.1%|2.5|4.0|1.04|0.24|1.68|2.57|10.2
10430|柯克-辛里奇(Kirk Hinrich)|2010|奇才|48|29|30.6|4.1-9.1|45.2%|0.9-2.3|38.4%|1.9-2.2|87.6%|2.7|4.4|1.17|0.21|1.75|2.48|11.1
10430|柯克-辛里奇(Kirk Hinrich)|2010|老鹰|24|22|28.6|3.3-7.7|43.2%|1.3-3.2|42.1%|0.6-0.9|66.7%|2.2|3.2|0.79|0.29|1.54|2.75|8.6
10430|柯克-辛里奇(Kirk Hinrich)|2011|老鹰|48|31|25.8|2.5-6.1|41.4%|1.0-2.8|34.6%|0.5-0.7|78.1%|2.1|2.8|0.79|0.23|1.21|2.08|6.6
10430|柯克-辛里奇(Kirk Hinrich)|2012|公牛|60|60|29.4|2.6-7.0|37.7%|1.2-3.0|39.0%|1.2-1.6|71.4%|2.6|5.2|1.05|0.42|1.65|3.20|7.7
10430|柯克-辛里奇(Kirk Hinrich)|2013|公牛|73|61|29.0|3.3-8.5|39.3%|1.2-3.3|35.1%|1.3-1.7|76.0%|2.6|3.9|1.10|0.36|1.64|2.78|9.1
10432|吉米-巴特勒(Jimmy Butler)|2011|公牛|42|0|8.5|0.8-1.9|40.5%|0.0-0.3|18.2%|1.0-1.3|76.8%|1.3|0.3|0.26|0.12|0.33|0.48|2.6
10432|吉米-巴特勒(Jimmy Butler)|2012|公牛|82|20|26.0|2.9-6.2|46.7%|0.5-1.3|38.1%|2.3-2.8|80.3%|4.0|1.4|0.95|0.38|0.76|1.18|8.6
10432|吉米-巴特勒(Jimmy Butler)|2013|公牛|67|67|38.7|4.1-10.3|39.7%|1.0-3.6|28.3%|3.9-5.0|76.9%|4.9|2.6|1.90|0.54|1.52|1.58|13.1
10433|托尼-斯内尔(Tony Snell)|2013|公牛|77|12|16.0|1.7-4.4|38.4%|0.7-2.3|32.0%|0.4-0.5|75.6%|1.6|0.9|0.38|0.19|0.57|1.09|4.5
10434|纳兹尔-穆罕默德(Nazr Mohammed)|1998|76人|26|0|4.7|0.6-1.6|35.7%|0.0-0.0|0.0%|0.5-0.8|57.1%|1.4|0.1|0.19|0.15|0.46|0.85|1.6
10434|纳兹尔-穆罕默德(Nazr Mohammed)|1999|76人|28|3|6.8|0.8-1.9|38.9%|0.0-0.0|0.0%|0.4-0.8|54.5%|1.8|0.1|0.14|0.43|0.64|1.04|1.9
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2000|汇总|58|22|15.7|3.0-6.4|47.7%|0.0-0.0|0.0%|1.5-2.2|70.6%|5.3|0.3|0.50|0.60|1.10|1.95|7.6
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2000|76人|30|3|6.5|1.4-2.9|46.6%|0.0-0.0|0.0%|0.5-0.9|50.0%|1.8|0.1|0.20|0.23|0.30|1.33|3.2
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2000|老鹰|28|19|25.6|4.8-10.0|48.0%|0.0-0.0|0.0%|2.7-3.5|76.5%|9.0|0.6|0.82|1.00|1.96|2.61|12.3
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2001|老鹰|82|73|26.4|4.0-8.7|46.1%|0.0-0.0|0.0%|1.7-2.7|61.7%|7.9|0.4|0.77|0.74|1.44|3.07|9.7
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2002|老鹰|35|0|12.7|1.9-4.5|42.1%|0.0-0.0|0.0%|0.7-1.2|63.4%|3.7|0.2|0.46|0.60|0.71|2.26|4.6
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2003|汇总|80|24|20.1|3.1-5.9|52.1%|0.0-0.0|0.0%|1.2-2.1|59.2%|5.9|0.5|0.69|0.65|1.20|2.44|7.4
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2003|老鹰|53|1|17.7|2.6-5.3|49.3%|0.0-0.0|0.0%|1.3-2.1|62.7%|5.0|0.4|0.42|0.51|1.04|2.13|6.5
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2003|尼克斯|27|23|24.9|4.0-7.1|56.3%|0.0-0.0|0.0%|1.1-2.2|52.5%|7.7|0.6|1.22|0.93|1.52|3.04|9.1
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2004|汇总|77|59|25.1|3.8-7.8|48.0%|0.0-0.0|0.0%|2.0-2.9|67.4%|7.6|0.4|0.75|1.12|1.40|3.06|9.5
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2004|尼克斯|54|54|28.1|4.3-8.5|50.9%|0.0-0.0|0.0%|2.2-3.2|70.8%|8.1|0.5|0.98|0.98|1.50|3.19|10.9
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2004|马刺|23|5|18.0|2.4-6.2|38.7%|0.0-0.0|0.0%|1.4-2.4|57.1%|6.4|0.3|0.22|1.43|1.17|2.78|6.2
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2005|马刺|80|30|17.4|2.4-4.7|50.4%|0.0-0.0|0.0%|1.4-1.8|78.5%|5.2|0.5|0.26|0.61|1.14|2.75|6.2
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2006|活塞|51|33|15.2|2.3-4.4|53.2%|0.0-0.0|0.0%|1.0-1.6|61.0%|4.5|0.2|0.53|0.78|0.84|2.61|5.6
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2007|汇总|82|29|20.1|3.3-6.4|51.5%|0.0-0.0|0.0%|1.2-2.0|58.3%|6.0|0.9|0.55|0.73|1.23|2.80|7.8
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2007|活塞|21|0|10.9|1.3-2.8|47.5%|0.0-0.0|0.0%|0.6-1.4|43.3%|3.5|0.3|0.33|0.38|0.52|1.71|3.3
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2007|山猫|61|29|23.3|4.0-7.7|52.0%|0.0-0.0|0.0%|1.3-2.2|61.7%|6.9|1.1|0.62|0.85|1.48|3.18|9.3
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2008|山猫|39|1|8.7|1.1-2.6|40.6%|0.0-0.0|0.0%|0.6-1.0|55.0%|2.0|0.2|0.13|0.41|0.59|1.62|2.7
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2009|山猫|58|29|17.0|3.3-5.9|55.3%|0.0-0.0|0.0%|1.4-2.2|64.8%|5.2|0.5|0.26|0.74|0.91|1.81|7.9
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2010|汇总|75|37|17.1|3.1-6.0|52.2%|0.0-0.0|0.0%|0.9-1.5|59.8%|4.9|0.3|0.40|0.75|0.93|2.45|7.1
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2010|山猫|51|30|16.7|3.1-6.2|50.2%|0.0-0.0|0.0%|1.0-1.7|59.1%|4.9|0.3|0.27|0.90|1.00|2.37|7.3
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2010|雷霆|24|7|17.9|3.1-5.5|57.3%|0.0-0.0|0.0%|0.6-1.0|62.5%|4.8|0.2|0.67|0.42|0.79|2.62|6.9
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2011|雷霆|63|1|11.0|1.3-2.7|46.7%|0.0-0.0|0.0%|0.2-0.4|56.5%|2.7|0.2|0.32|0.59|0.41|1.60|2.7
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2012|公牛|63|12|11.0|1.0-2.9|36.7%|0.0-0.0|0.0%|0.5-0.7|72.3%|3.1|0.4|0.33|0.51|0.38|1.54|2.6
10434|纳兹尔-穆罕默德(Nazr Mohammed)|2013|公牛|80|1|7.0|0.7-1.6|42.9%|0.0-0.0|0.0%|0.2-0.4|53.3%|2.2|0.2|0.17|0.38|0.46|0.96|1.6
10435|伊托万-摩尔(E&#039;Twaun Moore)|2011|凯尔特人|38|0|8.7|1.1-3.0|38.1%|0.4-1.2|37.8%|0.2-0.2|100.0%|0.9|0.9|0.29|0.08|0.55|0.87|2.9
10435|伊托万-摩尔(E&#039;Twaun Moore)|2012|魔术|75|21|22.4|3.2-8.0|39.6%|0.9-2.6|34.0%|0.6-0.8|79.7%|2.2|2.7|0.68|0.31|1.40|1.63|7.8
10435|伊托万-摩尔(E&#039;Twaun Moore)|2013|魔术|79|3|19.1|2.5-5.8|42.8%|0.7-2.0|35.4%|0.7-0.9|76.5%|1.7|1.4|0.76|0.16|0.70|1.34|6.3
10436|阿隆-布鲁克斯(Aaron Brooks)|2007|火箭|51|0|11.9|1.8-4.4|41.3%|0.7-2.1|33.0%|0.8-1.0|85.7%|1.1|1.7|0.25|0.10|0.86|1.35|5.2
10436|阿隆-布鲁克斯(Aaron Brooks)|2008|火箭|80|35|25.0|4.0-9.8|40.4%|1.4-3.9|36.6%|1.9-2.1|86.6%|2.0|3.0|0.57|0.10|1.56|1.90|11.2
10436|阿隆-布鲁克斯(Aaron Brooks)|2009|火箭|82|82|35.6|7.0-16.2|43.2%|2.5-6.4|39.8%|3.0-3.6|82.2%|2.6|5.3|0.84|0.17|2.83|2.43|19.6
10436|阿隆-布鲁克斯(Aaron Brooks)|2010|汇总|59|12|21.8|3.7-9.9|37.5%|1.2-4.0|29.7%|2.1-2.4|88.6%|1.3|3.9|0.58|0.05|1.68|1.95|10.7
10436|阿隆-布鲁克斯(Aaron Brooks)|2010|火箭|34|7|23.9|3.9-11.4|34.6%|1.4-5.0|28.4%|2.3-2.4|94.0%|1.5|3.8|0.62|0.06|1.62|2.03|11.6
10436|阿隆-布鲁克斯(Aaron Brooks)|2010|太阳|25|5|18.9|3.4-8.0|43.0%|0.9-2.7|32.8%|1.8-2.3|80.7%|1.1|4.2|0.52|0.04|1.76|1.84|9.6
10436|阿隆-布鲁克斯(Aaron Brooks)|2012|汇总|53|20|18.8|2.7-6.0|45.3%|0.9-2.5|37.3%|0.8-1.0|76.9%|1.5|2.2|0.57|0.19|1.26|1.77|7.1
10436|阿隆-布鲁克斯(Aaron Brooks)|2012|国王|46|20|20.8|3.0-6.6|45.9%|1.0-2.8|37.8%|0.9-1.1|76.9%|1.7|2.3|0.63|0.15|1.37|1.93|8.0
10436|阿隆-布鲁克斯(Aaron Brooks)|2012|火箭|7|0|5.4|0.6-1.9|30.8%|0.3-1.0|28.6%|0.0-0.0|0.0%|0.3|0.9|0.14|0.43|0.57|0.71|1.4
10436|阿隆-布鲁克斯(Aaron Brooks)|2013|汇总|72|12|21.6|3.2-8.1|40.1%|1.3-3.4|38.7%|1.2-1.3|87.4%|1.9|3.2|0.72|0.18|1.62|2.03|9.0
10436|阿隆-布鲁克斯(Aaron Brooks)|2013|火箭|43|0|16.7|2.4-6.1|39.5%|1.3-3.1|40.9%|0.9-1.0|84.1%|1.4|1.9|0.58|0.14|1.19|1.77|7.0
10436|阿隆-布鲁克斯(Aaron Brooks)|2013|掘金|29|12|29.0|4.4-11.0|40.6%|1.4-4.0|36.2%|1.6-1.8|90.2%|2.7|5.2|0.93|0.24|2.28|2.41|11.9
10438|拉里-桑德斯(Larry Sanders)|2010|雄鹿|60|12|14.5|1.9-4.5|43.3%|0.0-0.0|0.0%|0.5-0.8|56.0%|3.0|0.3|0.37|1.20|0.63|1.95|4.3
10438|拉里-桑德斯(Larry Sanders)|2011|雄鹿|52|0|12.4|1.6-3.5|45.7%|0.0-0.0|0.0%|0.3-0.7|47.4%|3.1|0.6|0.62|1.46|0.83|2.56|3.6
10438|拉里-桑德斯(Larry Sanders)|2012|雄鹿|71|55|27.3|4.3-8.5|50.6%|0.0-0.0|0.0%|1.2-1.9|61.8%|9.5|1.2|0.75|2.83|1.23|3.28|9.8
10438|拉里-桑德斯(Larry Sanders)|2013|雄鹿|23|20|25.4|3.3-7.0|46.9%|0.0-0.0|0.0%|1.1-2.4|47.3%|7.2|0.8|0.78|1.74|1.13|3.22|7.7
10439|OJ-梅奥(O.J. Mayo)|2008|灰熊|82|82|38.0|6.9-15.6|43.8%|1.8-4.6|38.4%|3.0-3.4|87.9%|3.8|3.2|1.11|0.16|2.76|2.49|18.5
10439|OJ-梅奥(O.J. Mayo)|2009|灰熊|82|82|38.0|6.6-14.4|45.8%|1.7-4.3|38.3%|2.6-3.2|80.9%|3.8|3.0|1.20|0.21|2.15|2.12|17.5
10439|OJ-梅奥(O.J. Mayo)|2010|灰熊|71|17|26.3|4.3-10.5|40.7%|1.4-3.7|36.4%|1.4-1.8|75.6%|2.4|2.0|1.03|0.37|1.39|1.79|11.3
10439|OJ-梅奥(O.J. Mayo)|2011|灰熊|66|0|26.8|4.5-11.2|40.8%|1.5-4.2|36.4%|2.0-2.6|77.3%|3.2|2.6|1.08|0.35|1.88|2.08|12.6
10439|OJ-梅奥(O.J. Mayo)|2012|小牛|82|82|35.5|5.6-12.5|44.9%|1.7-4.3|40.7%|2.3-2.8|82.0%|3.5|4.4|1.13|0.28|2.56|2.38|15.3
10439|OJ-梅奥(O.J. Mayo)|2013|雄鹿|52|23|25.9|4.3-10.6|40.7%|1.6-4.4|37.0%|1.5-1.7|86.4%|2.4|2.2|0.54|0.25|1.83|2.13|11.7
