ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10199|Rudy Gober|http://g.hupu.com/nba/players/rudygobert-4834.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4834_779.png|2.16|C|111|294|犹他爵士||2013年第1轮第27顺位|法国|112|4年550万，2013/7/3签，2017夏到期，15&amp;16夏球队选项|1|0
10200|Carrick Feli|http://g.hupu.com/nba/players/carrickfelix-4788.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4788_148.jpg|1.98|G/F|91|316|犹他爵士|亚利桑那州立大学|2013年第2轮第3顺位|美国|81|4年329万，2013/7/24签，2017夏到期★15-16与16-17赛季无保障|1|0
10201|Ian Clar|http://g.hupu.com/nba/players/ianclark-4837.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4837.jpg|1.91|G|82|309|犹他爵士|贝尔蒙特大学||美国|81|2年底薪，2013/7/30签，2015夏到期★无保障合同|1|0
10202|Toure&#039; Murr|http://g.hupu.com/nba/players/touremurry-4817.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4817_821.png|1.96|SG|88|325|犹他爵士|威奇塔州立大学||美国|49|2年底薪，2013/9/12签，2015夏到期★无保障合同|1|0
10203|Brock Motu|http://g.hupu.com/nba/players/brockmotum-4984.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4984_281.png|2.08|PF|107|314|犹他爵士|华盛顿州立大学||澳大利亚|0||0|0
10204|LaMarcus Aldridg|http://g.hupu.com/nba/players/lamarcusaldridge-1209.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1209.jpg|2.11|F/C|118|377|波特兰开拓者|德克萨斯大学|2006年第1轮第2顺位|美国|1600|5年6500万，2009/10/22续签，2010夏生效，2015夏到期|8|4
10205|Nicolas Batu|http://g.hupu.com/nba/players/nicolasbatum-3025.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3025.jpg|2.03|G/F|102|336|波特兰开拓者||2008年第1轮第25顺位|法国|1176|4年4612万，2012/7/16签，2016夏到期|6|4
10206|Wesley Matthew|http://g.hupu.com/nba/players/wesleymatthews-3408.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3408.jpg|1.96|G/F|97|362|波特兰开拓者|马奎特大学||美国|724|5年3253万，2010/7/10签，2015夏到期|5|3
10207|Robin Lope|http://g.hupu.com/nba/players/robinlopez-3036.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3036_689.jpg|2.13|C|120|344|波特兰开拓者|斯坦福大学|2008年第1轮第15顺位|美国|612|3年1535万，2012/7/28签，2015夏到期|6|2
10208|Chris Kama|http://g.hupu.com/nba/players/chriskaman-225.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/225_635.jpg|2.13|F/C|120|416|波特兰开拓者|中密歇根大学|2003年第1轮第6顺位|美国|480|2年981万，2014/7/11签，2016夏到期★15-16赛季薪金只有100万受保障|11|1
10209|Thomas Robinso|http://g.hupu.com/nba/players/thomasrobinson-3642.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3642_598.jpg|2.08|PF|107|309|波特兰开拓者|堪萨斯大学|2012年第1轮第5顺位|美国|367|4年1524万，2012/7/12签，2016夏到期，2015夏球队选项|4|1
10210|Damian Lillar|http://g.hupu.com/nba/players/damianlillard-3643.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3643.jpg|1.91|PG|88|317|波特兰开拓者|韦伯州立大学|2012年第1轮第6顺位|美国|334|4年1384万，2012/7/12签，2016夏到期，2015夏球队选项|2|1
10211|Dorell Wrigh|http://g.hupu.com/nba/players/dorellwright-861.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/861_493.jpg|2.06|G/F|93|372|波特兰开拓者||2004年第1轮第19顺位|美国|313|2年613万，2013/7/10签，2015夏到期|10|4
10212|Joel Freelan|http://g.hupu.com/nba/players/joelfreeland-1285.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1285.jpg|2.11|F/C|116|358|波特兰开拓者||2006年第1轮第30顺位|英格兰|301|3年892万，2012/7/14签，2015夏到期|2|1
10213|C.J. McCollu|http://g.hupu.com/nba/players/cjmccollum-4844.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4844.jpg|1.91|G|86|303|波特兰开拓者|里海大学|2013年第1轮第10顺位|美国|242|4年1047万，2013/7/11签，2017夏到期，15&amp;16夏球队选项|1|1
10214|Meyers Leonar|http://g.hupu.com/nba/players/meyersleonard-3648.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3648.jpg|2.16|F/C|116|298|波特兰开拓者|伊利诺伊大学|2012年第1轮第11顺位|美国|231|4年974万，2012/7/12签，2016夏到期，2015夏球队选项|2|1
10215|Steve Blak|http://g.hupu.com/nba/players/steveblake-125.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/125.jpg|1.91|G|79|442|波特兰开拓者|马里兰大学|2003年第2轮第9顺位|美国|207|2年424万，2014/7/11签，2016夏到期，2015夏球员选项|17|7
10216|Victor Clave|http://g.hupu.com/nba/players/victorclaver-3390.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3390.jpg|2.08|G/F|107|340|波特兰开拓者||2009年第1轮第22顺位|西班牙|137|3年400万，2012/7/12签，2015夏到期|2|1
10217|Darius Morri|http://g.hupu.com/nba/players/dariusmorris-3593.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3593_280.jpg|1.93|G|88|311|波特兰开拓者|密歇根大学|2011年第2轮第11顺位|美国|104|1年底薪，2013/9/28签，2014夏到期★无保障合同|6|2
10218|Will Barto|http://g.hupu.com/nba/players/willbarton-3677.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3677.jpg|1.98|SG|84|311|波特兰开拓者|孟菲斯大学|2012年第2轮第10顺位|美国|91|3年225万，2012/7/15签，2015夏到期★14-15赛季无保障|2|1
10219|Diante Garret|http://g.hupu.com/nba/players/diantegarrett-3756.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3756_911.jpg|1.93|G|86|337|波特兰开拓者|爱荷华州立大学||美国|91|2年底薪，2013/11/16签，2015夏到期★无保障合同|2|0
10220|Allen Crabb|http://g.hupu.com/nba/players/allencrabbe-4845.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4845.jpg|1.98|SG|93|296|波特兰开拓者|加利福尼亚大学|2013年第2轮第1顺位|美国|86|3年263万，2013/7/10签，2016夏到期★15-16赛季无保障|1|0
10221|James Southerlan|http://g.hupu.com/nba/players/jamessoutherland-4843.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4843_970.png|2.03|SF|98|320|波特兰开拓者|雪城大学||美国|49|1年底薪，2013/9/6签，2014夏到期|3|0
10222|Nikola Pekovi|http://g.hupu.com/nba/players/nikolapekovic-3077.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3077.jpg|2.11|C|134|371|明尼苏达森林狼||2008年第2轮第1顺位|南斯拉夫|1210|5年6000万，2013/8/15签，2018夏到期|4|0
10223|Thaddeus Youn|http://g.hupu.com/nba/players/thaddeusyoung-1237.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/1237_578.png|2.03|F|100|342|明尼苏达森林狼|乔治亚理工大学|2007年第1轮第12顺位|美国|941|5年4300万美元，2011/12/11签，2016夏到期，2015夏提前终止合同选项|7|4
10224|Kevin Marti|http://g.hupu.com/nba/players/kevinmartin-491.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/491_137.png|2.01|G/F|93|406|明尼苏达森林狼|西卡罗莱纳大学|2004年第1轮第26顺位|美国|679|4年2775万，2013/7/11签，2017夏到期|12|2
10225|Andrew Wiggin|http://g.hupu.com/nba/players/andrewwiggins-4956.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4956_127.png|2.03|SF|91|262|明尼苏达森林狼|堪萨斯大学|2014年第1轮第1顺位|加拿大|556|4年2484万，2014/7/25签，2018夏到期★16-17、17-18赛季球队选项|0|0
10226|Anthony Bennet|http://g.hupu.com/nba/players/anthonybennett-4786.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4786_967.jpg|2.03|F|111|285|明尼苏达森林狼|内华达大学拉斯维加斯分校|2013年第1轮第1顺位|加拿大|556|4年2400万，2013/8/20签，2017夏到期，15&amp;16夏球队选项|1|0
10227|Ricky Rubi|http://g.hupu.com/nba/players/rickyrubio-3345.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3345.jpg|1.93|PG|87|314|明尼苏达森林狼||2009年第1轮第5顺位|西班牙|507|4年1629万美元，2011/5/31签，2015夏到期|3|0
10228|Chase Budinge|http://g.hupu.com/nba/players/chasebudinger-3312.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3312.jpg|2.01|G/F|95|343|明尼苏达森林狼|亚利桑那大学|2009年第2轮第14顺位|美国|500|3年1500万，2013/7/13签，2016夏到期，2015夏球员选项|5|0
10229|Corey Brewe|http://g.hupu.com/nba/players/coreybrewer-1355.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1355_264.jpg|2.06|G/F|84|369|明尼苏达森林狼|佛罗里达大学|2007年第1轮第7顺位|美国|470|3年1410万，2013/7/13签，2016夏到期，2015夏球员选项|9|3
10230|J.J. Bare|http://g.hupu.com/nba/players/jjbarea-1318.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1318.jpg|1.83|PG|83|390|明尼苏达森林狼|东北大学||Puerto Rico|451|4年1800万美元，2011/12/15签，2015夏到期|8|5
10231|Mo William|http://g.hupu.com/nba/players/mowilliams-671.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/671_293.png|1.85|G|88|408|明尼苏达森林狼|阿拉巴马大学|2003年第2轮第18顺位|美国|260|2年560万，2013/8/9签，2015夏到期，2014夏球员选项|13|5
10232|Zach LaVin|http://g.hupu.com/nba/players/zachlavine-4911.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4911_934.jpg|1.96|PG|83|261|明尼苏达森林狼|加州大学洛杉矶分校|2014年第1轮第13顺位|美国|205|4年964万，2014/7/9签，2018夏到期，16&amp;17夏球队选项|0|0
10233|Shabazz Muhamma|http://g.hupu.com/nba/players/shabazzmuhammad-4812.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4812.jpg|1.98|SF|103|289|明尼苏达森林狼|加州大学洛杉矶分校|2013年第1轮第14顺位|美国|197|4年896万，2013/7/12签，2017夏到期，15&amp;16夏球队选项|1|0
10234|Ronny Turia|http://g.hupu.com/nba/players/ronnyturiaf-1056.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1056_710.jpg|2.08|F/C|113|407|明尼苏达森林狼|冈萨加大学|2005年第2轮第7顺位|法国|150|2年300万，2013/7/18签，2015夏到期|11|6
10235|Gorgui Dien|http://g.hupu.com/nba/players/gorguidieng-4813.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4813.jpg|2.11|C|106|323|明尼苏达森林狼|路易斯维尔大学|2013年第1轮第21顺位|塞内加尔|141|4年658万，2013/7/13签，2017夏到期，15&amp;16夏球队选项|1|0
10236|Robbie Humme|http://g.hupu.com/nba/players/robbiehummel-3695.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3695_922.jpg|2.03|F|100|333|明尼苏达森林狼|普渡大学|2012年第2轮第28顺位|美国|81|1年底薪，2014/7/24签，2015夏到期|1|0
10237|Glenn Robinson II|http://g.hupu.com/nba/players/glennrobinsoniii-4912.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4912_257.jpg|1.98|SF|101|275|明尼苏达森林狼|密歇根大学|2014年第2轮第10顺位|美国|0|未签约新秀|0|0
10238|Brady Hesli|http://g.hupu.com/nba/players/bradyheslip-4996.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4996_811.jpg|1.88|PG|82|318|明尼苏达森林狼|贝勒大学||加拿大|0||0|0
10239|Amar&#039;e Stoudemir|http://g.hupu.com/nba/players/amarestoudemire-180.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/180.jpg|2.11|F/C|111|409|纽约尼克斯||2002年第1轮第9顺位|美国|2341|5年9983万，2010/7/8签，2015夏到期|12|8
10240|Carmelo Anthon|http://g.hupu.com/nba/players/carmeloanthony-252.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/252.jpg|2.03|F|109|391|纽约尼克斯|雪城大学|2003年第1轮第3顺位|美国|2245|5年1.24亿，2014/7/16签，2019夏到期，2018夏提前终止合同选项★拥有不可交易条款★合同包含15%交易保证金|13|10
10241|Andrea Bargnan|http://g.hupu.com/nba/players/andreabargnani-1210.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1210_150.jpg|2.13|F/C|113|374|纽约尼克斯||2006年第1轮第1顺位|意大利|1150|5年5000万，2009/7/8续约，2010夏生效，2015夏到期|8|2
10242|Jose Caldero|http://g.hupu.com/nba/players/josecalderon-1090.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1090_829.png|1.91|PG|95|423|纽约尼克斯|||西班牙|709|4年2900万，2013/7/11签，2017夏到期|11|3
10243|J.R. Smit|http://g.hupu.com/nba/players/jrsmith-488.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/488.jpg|1.98|G/F|100|375|纽约尼克斯||2004年第1轮第18顺位|美国|598|3年1794万，2013/7/11签，2016夏到期，2015夏球员选项|10|7
10244|Samuel Dalember|http://g.hupu.com/nba/players/samueldalembert-774.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/774_981.jpg|2.11|C|113|427|纽约尼克斯|塞顿霍尔大学|2001年第1轮第26顺位|海地|386|2年750万美元，2013/7/18签，2015夏到期★14-15赛季薪金只有180万受保障★合同包括15%交易保证金|12|5
10245|Jason Smit|http://g.hupu.com/nba/players/jasonsmith-1342.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1342_409.png|2.13|F/C|109|369|纽约尼克斯|科罗拉多州立大学|2007年第1轮第20顺位|美国|327|1年327万，2014/7/19签，2015夏到期|6|2
10246|Travis Outla|http://g.hupu.com/nba/players/travisoutlaw-173.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/173_662.jpg|2.06|F|95|387|纽约尼克斯||2003年第1轮第23顺位|美国|300|4年1200万美元，2011/12/18签，2015夏到期|13|1
10247|Iman Shumper|http://g.hupu.com/nba/players/imanshumpert-3570.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3570.jpg|1.96|G/F|100|318|纽约尼克斯|乔治亚理工大学|2011年第1轮第17顺位|美国|261|4年780万美元，2011/12/13签，2015夏到期|3|2
10248|Pablo Prigion|http://g.hupu.com/nba/players/pabloprigioni-3703.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3703.jpg|1.91|G|84|475|纽约尼克斯|||阿根廷|166|3年498万，2013/7/10签，2016夏到期★15-16赛季薪金只有29万受保障|2|1
10249|Shane Larki|http://g.hupu.com/nba/players/shanelarkin-4791.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4791_317.jpg|1.8|PG|80|290|纽约尼克斯|佛罗里达迈阿密大学|2013年第1轮第18顺位|美国|160|4年738万，2013/7/29签，2017夏到期，15&amp;16夏球队选项|1|1
10250|Tim Hardaway Jr|http://g.hupu.com/nba/players/timhardawayjr-4814.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4814_674.jpg|1.98|SG|93|297|纽约尼克斯|密歇根大学|2013年第1轮第24顺位|美国|125|4年602万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|0
10251|Quincy Ac|http://g.hupu.com/nba/players/quincyacy-3674.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3674_645.jpg|2.01|PF|109|314|纽约尼克斯|贝勒大学|2012年第2轮第7顺位|美国|91|3年237万，2012/7/17签，2015夏到期★14-15赛季无保障|4|0
10252|Cole Aldric|http://g.hupu.com/nba/players/colealdrich-3459.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3459_382.jpg|2.11|C|111|338|纽约尼克斯|堪萨斯大学|2010年第1轮第11顺位|美国|91|1年底薪，2014/7/12签，2015夏到期|6|1
10253|Cleanthony Earl|http://g.hupu.com/nba/players/cleanthonyearly-4918.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4918_642.jpg|2.03|SF|99|308|纽约尼克斯|威奇塔州立大学|2014年第2轮第4顺位|美国|0|未签约新秀|0|0
10254|Travis Wea|http://g.hupu.com/nba/players/traviswear-4991.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4991_523.png|2.08|PF|104|315|纽约尼克斯|加州大学洛杉矶分校||美国|0||0|0
10255|Joe Johnso|http://g.hupu.com/nba/players/joejohnson-188.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/188.jpg|2.01|G/F|109|426|布鲁克林篮网|阿肯色大学|2001年第1轮第10顺位|美国|2318|6年1.236亿，2010/7/8签，2016夏到期|15|9
10256|Deron William|http://g.hupu.com/nba/players/deronwilliams-1050.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1050.jpg|1.91|PG|95|390|布鲁克林篮网|伊利诺伊大学|2005年第1轮第3顺位|美国|1975|5年9877万美元，2012/7/11签，2017夏到期，2016夏提前终止合同选项★合同包括15%交易保证金|11|6
10257|Brook Lope|http://g.hupu.com/nba/players/brooklopez-3013.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3013.jpg|2.13|C|125|344|布鲁克林篮网|斯坦福大学|2008年第1轮第10顺位|美国|1571|4年6082万，2012/7/12签，2016夏到期，2015夏球员选项|6|1
10258|Kevin Garnet|http://g.hupu.com/nba/players/kevingarnett-721.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/721_828.jpg|2.11|F/C|115|487|布鲁克林篮网||1995年第1轮第5顺位|美国|1200|3年3600万，2012/7/15签，2015夏到期|19|14
10259|Jarrett Jac|http://g.hupu.com/nba/players/jarrettjack-1055.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1055_340.jpg|1.91|G|91|398|布鲁克林篮网|乔治亚理工大学|2005年第1轮第22顺位|美国|630|4年2520万，2013/7/13签，2017夏到期★16-17赛季只有50万美元受保障|11|2
10260|Mirza Teletovi|http://g.hupu.com/nba/players/mirzateletovic-3699.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3699_142.jpg|2.06|F|110|375|布鲁克林篮网|||波斯尼亚|336|3年968万，2012/7/13签，2015夏到期|2|2
10261|Andrei Kirilenk|http://g.hupu.com/nba/players/andreikirilenko-737.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/737_247.jpg|2.06|F|107|430|布鲁克林篮网||1999年第1轮第24顺位|苏联|332|2年650万，2013/7/13签，2015夏到期|12|7
10262|Bojan Bogdanovi|http://g.hupu.com/nba/players/bojanbogdanovic-4972.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4972_838.png|2.03|SG|98|332|布鲁克林篮网||2011年第2轮第1顺位|南斯拉夫|322|3年1011万，2014/7/23签，2017夏到期|0|0
10263|Sergey Karase|http://g.hupu.com/nba/players/sergeykarasev-4787.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4787_187.jpg|2.01|SG|89|278|布鲁克林篮网||2013年第1轮第19顺位|俄罗斯|153|4年706万，2013/8/2签，2017夏到期，15&amp;16夏球队选项|1|0
10264|Mason Plumle|http://g.hupu.com/nba/players/masonplumlee-4810.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4810_574.jpg|2.11|F/C|107|321|布鲁克林篮网|杜克大学|2013年第1轮第22顺位|美国|135|4年639万，2013/7/3签，2017夏到期，15&amp;16夏球队选项|1|1
10265|Alan Anderso|http://g.hupu.com/nba/players/alananderson-1109.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1109_728.jpg|1.98|G/F|100|410|布鲁克林篮网|密歇根州立大学||美国|127|2年260万，2014/7/15签，2016夏到期，2015夏球员选项|5|1
10266|Jorge Gutierre|http://g.hupu.com/nba/players/jorgegutierrez-4877.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4877_913.jpg|1.91|PG|87|336|布鲁克林篮网|加利福尼亚大学||墨西哥|81|2年底薪，2014/3/29签，2015夏到期★无保障合同|1|1
10267|Casper War|http://g.hupu.com/nba/players/casperware-4905.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4905_923.jpg|1.78|PG|79|323|布鲁克林篮网|Long Beach State||美国|81|2年底薪，2014/4/15签，2015夏到期★无保障合同|1|0
10268|Markel Brow|http://g.hupu.com/nba/players/markelbrown-4952.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4952_572.png|1.91|SG|86|299|布鲁克林篮网|俄克拉荷马州立大学|2014年第2轮第14顺位|美国|50|3年底薪，2014/7/24签，2017夏到期★15-16赛季与16-17赛季无保障|0|0
10269|Cory Jefferso|http://g.hupu.com/nba/players/coryjefferson-4954.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4954_535.jpg|2.06|PF|100|312|布鲁克林篮网|贝勒大学|2014年第2轮第30顺位|美国|50|3年底薪，2014/7/24签，2017夏到期★15-16赛季与16-17赛季无保障|0|0
10270|Jerome Jorda|http://g.hupu.com/nba/players/jeromejordan-4992.html||2.13|C|115|363|布鲁克林篮网|Tulsa|2010年第2轮第14顺位|牙买加|0||1|1
10271|Rajon Rond|http://g.hupu.com/nba/players/rajonrondo-1219.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1219.jpg|1.85|PG|84|370|波士顿凯尔特人|肯塔基大学|2006年第1轮第21顺位|美国|1290|5年5500万，2009/11/2签，2010夏生效，2015夏到期|8|5
10272|Gerald Wallac|http://g.hupu.com/nba/players/geraldwallace-749.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/749_655.jpg|2.01|F|100|413|波士顿凯尔特人|阿拉巴马大学|2001年第1轮第25顺位|美国|1010|4年4000万美元，2012/7/12签，2016夏到期|17|6
10273|Jeff Gree|http://g.hupu.com/nba/players/jeffgreen-1349.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1349.jpg|2.06|G/F|107|364|波士顿凯尔特人|乔治城大学|2007年第1轮第5顺位|美国|920|4年3600万，2012/8/23签，2016夏到期，2015夏球员选项|8|3
10274|Marcus Thornto|http://g.hupu.com/nba/players/marcusthornton-3354.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3354_605.jpg|1.93|SG|93|354|波士顿凯尔特人|路易斯安那州立大学|2009年第2轮第13顺位|美国|857|4年3115万美元，2011/12/10签，2015夏到期|9|1
10275|Avery Bradle|http://g.hupu.com/nba/players/averybradley-3467.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3467_333.jpg|1.88|G|82|313|波士顿凯尔特人|德克萨斯大学|2010年第1轮第19顺位|美国|719|4年3200万，2014/7/16签，2018夏到期|4|2
10276|Brandon Bas|http://g.hupu.com/nba/players/brandonbass-1191.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1191.jpg|2.03|F/C|113|380|波士顿凯尔特人|路易斯安那州立大学|2005年第2轮第3顺位|美国|690|3年2000万，2012/7/15签，2015夏到期|9|6
10277|Evan Turne|http://g.hupu.com/nba/players/evanturner-3450.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3450_739.png|2.01|G/F|100|338|波士顿凯尔特人|俄亥俄州立大学|2010年第1轮第2顺位|美国|668|4年2152万，2010/7/14签，2014夏到期|6|3
10278|Marcus Smar|http://g.hupu.com/nba/players/marcussmart-4925.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4925_107.jpg|1.93|PG|100|273|波士顿凯尔特人|俄克拉荷马州立大学|2014年第1轮第6顺位|美国|323|4年1478万，2014/7/11签，2018夏到期，16&amp;17夏球队选项|0|0
10279|Will Bynu|http://g.hupu.com/nba/players/willbynum-1221.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1221_654.jpg|1.83|PG|84|407|波士顿凯尔特人|乔治亚理工大学||美国|291|2年575万，2013/7/15签，2015夏到期|7|1
10280|Vitor Faveran|http://g.hupu.com/nba/players/vitorfaverani-4781.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4781.jpg|2.11|C|118|343|波士顿凯尔特人|||巴西|209|3年627万，2013/7/22签，2016夏到期★15-16赛季无保障|1|0
10281|Kelly Olyny|http://g.hupu.com/nba/players/kellyolynyk-4779.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4779.jpg|2.13|C|108|308|波士顿凯尔特人|冈萨加大学|2013年第1轮第13顺位|加拿大|207|4年932万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|0
10282|Tyler Zelle|http://g.hupu.com/nba/players/tylerzeller-3654.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3654_393.png|2.13|F/C|115|323|波士顿凯尔特人|北卡罗莱纳大学|2012年第1轮第17顺位|美国|170|4年751万，2012/7/6签，2016夏到期，2015夏球队选项|2|0
10283|James Youn|http://g.hupu.com/nba/players/jamesyoung-4926.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4926_755.png|1.98|SG|98|256|波士顿凯尔特人|肯塔基大学|2014年第1轮第17顺位|美国|167|4年805万，2014/7/11签，2018夏到期，16&amp;17夏球队选项|0|0
10284|Jared Sullinge|http://g.hupu.com/nba/players/jaredsullinger-3658.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3658.jpg|2.06|F/C|118|297|波士顿凯尔特人|俄亥俄州立大学|2012年第1轮第21顺位|美国|142|4年636万，2012/7/3签，2016夏到期，2015夏球队选项|2|0
10285|Phil Presse|http://g.hupu.com/nba/players/philpressey-4780.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4780.jpg|1.8|PG|79|310|波士顿凯尔特人|密苏里大学||美国|81|3年底薪，2013/7/22签，2015夏到期★14-15与15-16赛季无保障|1|0
10286|Erik Murph|http://g.hupu.com/nba/players/erikmurphy-4785.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4785_379.png|2.08|F/C|104|314|波士顿凯尔特人|佛罗里达大学|2013年第2轮第19顺位|法国|81|2年底薪，2013/7/13签，2015夏到期★无保障合同|1|0
10287|Rodney McGrude|http://g.hupu.com/nba/players/rodneymcgruder-4878.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4878_648.jpg|1.93|SG|93|305|波士顿凯尔特人|堪萨斯州立大学||美国|0||0|0
10288|Dwight Powel|http://g.hupu.com/nba/players/dwightpowell-4967.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4967_830.png|2.08|PF|109|305|波士顿凯尔特人|斯坦福大学|2014年第2轮第15顺位|加拿大|0|未签约新秀|0|0
10289|Tim Frazie|http://g.hupu.com/nba/players/timfrazier-5026.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/5026_476.jpg|1.85|PG|77|313|波士顿凯尔特人|Penn State||美国|0||0|0
10290|Christian Watfor|http://g.hupu.com/nba/players/christianwatford-5027.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/5027_233.jpg|2.06|PF|105|308|波士顿凯尔特人|印第安纳大学||美国|0||0|0
10291|Jarell Eddi|http://g.hupu.com/nba/players/jarelleddie-5030.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/5030_248.png|2.01|SG|100|302|波士顿凯尔特人|Virginia Tech||美国|0||0|0
10292|Jason Richardso|http://g.hupu.com/nba/players/jasonrichardson-209.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/209_991.jpg|1.98|G/F|102|431|费城76人|密歇根州立大学|2001年第1轮第5顺位|美国|660|4年2500万美元，2011/12/11签，2015夏到期|16|4
