ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10264|Mason Plumlee|http://g.hupu.com/nba/players/masonplumlee-4810.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4810_574.jpg|2.11|F/C(1号)|107|636566400.0|布鲁克林篮网|杜克大学|2013年第1轮第22顺位|美国|135|4年639万，2013/7/3签，2017夏到期，15&amp;16夏球队选项|1|1
10265|Alan Anderson|http://g.hupu.com/nba/players/alananderson-1109.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1109_728.jpg|1.98|G/F(6号)|100|403545600.0|布鲁克林篮网|密歇根州立大学||美国|127|2年260万，2014/7/15签，2016夏到期，2015夏球员选项|5|1
10266|Jorge Gutierrez|http://g.hupu.com/nba/players/jorgegutierrez-4877.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4877_913.jpg|1.91|PG(13号)|87|599155200.0|布鲁克林篮网|加利福尼亚大学||墨西哥|81|2年底薪，2014/3/29签，2015夏到期★无保障合同|1|1
10267|Casper Ware|http://g.hupu.com/nba/players/casperware-4905.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4905_923.jpg|1.78|PG(17号)|79|632678400.0|布鲁克林篮网|Long Beach State||美国|81|2年底薪，2014/4/15签，2015夏到期★无保障合同|1|0
10268|Markel Brown|http://g.hupu.com/nba/players/markelbrown-4952.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4952_572.png|1.91|SG(22号)|86|696614400.0|布鲁克林篮网|俄克拉荷马州立大学|2014年第2轮第14顺位|美国|50|3年底薪，2014/7/24签，2017夏到期★15-16赛季与16-17赛季无保障|0|0
10269|Cory Jefferson|http://g.hupu.com/nba/players/coryjefferson-4954.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4954_535.jpg|2.06|PF(21号)|100|662140800.0|布鲁克林篮网|贝勒大学|2014年第2轮第30顺位|美国|50|3年底薪，2014/7/24签，2017夏到期★15-16赛季与16-17赛季无保障|0|0
10270|Jerome Jordan|http://g.hupu.com/nba/players/jeromejordan-4992.html||2.13|C(9号)|115|528307200.0|布鲁克林篮网|Tulsa|2010年第2轮第14顺位|牙买加|||1|1
10271|Rajon Rondo|http://g.hupu.com/nba/players/rajonrondo-1219.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1219.jpg|1.85|PG(9号)|84|509385600.0|波士顿凯尔特人|肯塔基大学|2006年第1轮第21顺位|美国|1290|5年5500万，2009/11/2签，2010夏生效，2015夏到期|8|5
10272|Gerald Wallace|http://g.hupu.com/nba/players/geraldwallace-749.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/749_655.jpg|2.01|F(45号)|100|396201600.0|波士顿凯尔特人|阿拉巴马大学|2001年第1轮第25顺位|美国|1010|4年4000万美元，2012/7/12签，2016夏到期|17|6
10273|Jeff Green|http://g.hupu.com/nba/players/jeffgreen-1349.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1349.jpg|2.06|G/F(8号)|107|525538800.0|波士顿凯尔特人|乔治城大学|2007年第1轮第5顺位|美国|920|4年3600万，2012/8/23签，2016夏到期，2015夏球员选项|8|3
10274|Marcus Thornton|http://g.hupu.com/nba/players/marcusthornton-3354.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3354_605.jpg|1.93|SG(4号)|93|549817200.0|波士顿凯尔特人|路易斯安那州立大学|2009年第2轮第13顺位|美国|857|4年3115万美元，2011/12/10签，2015夏到期|9|1
10275|Avery Bradley|http://g.hupu.com/nba/players/averybradley-3467.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3467_333.jpg|1.88|G(0号)|82|659548800.0|波士顿凯尔特人|德克萨斯大学|2010年第1轮第19顺位|美国|719|4年3200万，2014/7/16签，2018夏到期|4|2
10276|Brandon Bass|http://g.hupu.com/nba/players/brandonbass-1191.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1191.jpg|2.03|F/C(30号)|113|483638400.0|波士顿凯尔特人|路易斯安那州立大学|2005年第2轮第3顺位|美国|690|3年2000万，2012/7/15签，2015夏到期|9|6
10277|Evan Turner|http://g.hupu.com/nba/players/evanturner-3450.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3450_739.png|2.01|G/F(11号)|100|593884800.0|波士顿凯尔特人|俄亥俄州立大学|2010年第1轮第2顺位|美国|668|4年2152万，2010/7/14签，2014夏到期|6|3
10278|Marcus Smart|http://g.hupu.com/nba/players/marcussmart-4925.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4925_107.jpg|1.93|PG(36号)|100|762883200.0|波士顿凯尔特人|俄克拉荷马州立大学|2014年第1轮第6顺位|美国|323|4年1478万，2014/7/11签，2018夏到期，16&amp;17夏球队选项|0|0
10279|Will Bynum|http://g.hupu.com/nba/players/willbynum-1221.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1221_654.jpg|1.83|PG(20号)|84|410457600.0|波士顿凯尔特人|乔治亚理工大学||美国|291|2年575万，2013/7/15签，2015夏到期|7|1
10280|Vitor Faverani|http://g.hupu.com/nba/players/vitorfaverani-4781.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4781.jpg|2.11|C(38号)|118|578761200.0|波士顿凯尔特人|||巴西|209|3年627万，2013/7/22签，2016夏到期★15-16赛季无保障|1|0
10281|Kelly Olynyk|http://g.hupu.com/nba/players/kellyolynyk-4779.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4779.jpg|2.13|C(41号)|108|671986800.0|波士顿凯尔特人|冈萨加大学|2013年第1轮第13顺位|加拿大|207|4年932万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|0
10282|Tyler Zeller|http://g.hupu.com/nba/players/tylerzeller-3654.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3654_393.png|2.13|F/C(44号)|115|632505600.0|波士顿凯尔特人|北卡罗莱纳大学|2012年第1轮第17顺位|美国|170|4年751万，2012/7/6签，2016夏到期，2015夏球队选项|2|0
10283|James Young|http://g.hupu.com/nba/players/jamesyoung-4926.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4926_755.png|1.98|SG(13号)|98|808502400.0|波士顿凯尔特人|肯塔基大学|2014年第1轮第17顺位|美国|167|4年805万，2014/7/11签，2018夏到期，16&amp;17夏球队选项|0|0
10284|Jared Sullinger|http://g.hupu.com/nba/players/jaredsullinger-3658.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3658.jpg|2.06|F/C(7号)|118|699638400.0|波士顿凯尔特人|俄亥俄州立大学|2012年第1轮第21顺位|美国|142|4年636万，2012/7/3签，2016夏到期，2015夏球队选项|2|0
10285|Phil Pressey|http://g.hupu.com/nba/players/philpressey-4780.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4780.jpg|1.8|PG(26号)|79|666720000.0|波士顿凯尔特人|密苏里大学||美国|81|3年底薪，2013/7/22签，2015夏到期★14-15与15-16赛季无保障|1|0
10286|Erik Murphy|http://g.hupu.com/nba/players/erikmurphy-4785.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4785_379.png|2.08|F/C(42号)|104|656870400.0|波士顿凯尔特人|佛罗里达大学|2013年第2轮第19顺位|法国|81|2年底薪，2013/7/13签，2015夏到期★无保障合同|1|0
10287|Rodney McGruder|http://g.hupu.com/nba/players/rodneymcgruder-4878.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4878_648.jpg|1.93|SG(77号)|93|680713200.0|波士顿凯尔特人|堪萨斯州立大学||美国|||0|0
10288|Dwight Powell|http://g.hupu.com/nba/players/dwightpowell-4967.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4967_830.png|2.08|PF(12号)|109|679935600.0|波士顿凯尔特人|斯坦福大学|2014年第2轮第15顺位|加拿大||未签约新秀|0|0
10289|Tim Frazier|http://g.hupu.com/nba/players/timfrazier-5026.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/5026_476.jpg|1.85|PG(55号)|77|657388800.0|波士顿凯尔特人|Penn State||美国|||0|0
10290|Christian Watford|http://g.hupu.com/nba/players/christianwatford-5027.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/5027_233.jpg|2.06|PF(27号)|105|672764400.0|波士顿凯尔特人|印第安纳大学||美国|||0|0
10291|Jarell Eddie|http://g.hupu.com/nba/players/jarelleddie-5030.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/5030_248.png|2.01|SG(3号)|100|688752000.0|波士顿凯尔特人|Virginia Tech||美国|||0|0
10292|Jason Richardson|http://g.hupu.com/nba/players/jasonrichardson-209.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/209_991.jpg|1.98|G/F(23号)|102|348768000.0|费城76人|密歇根州立大学|2001年第1轮第5顺位|美国|660|4年2500万美元，2011/12/11签，2015夏到期|16|4
10293|Luc Richard Mbah a Moute|http://g.hupu.com/nba/players/lucrichardmbahamoute-3072.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3072_186.jpg|2.03|F(12号)|104|526575600.0|费城76人|加州大学洛杉矶分校|2008年第2轮第7顺位|喀麦隆|438|4年1876万美元，2011/12/13签，2015夏到期|8|2
10294|Nerlens Noel|http://g.hupu.com/nba/players/nerlensnoel-4818.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4818_405.png|2.08|F/C(4号)|103|765907200.0|费城76人|肯塔基大学|2013年第1轮第6顺位|美国|331|4年1432万，2013/9/16签，2017夏到期，15&amp;16夏球队选项|0|0
10295|Alexey Shved|http://g.hupu.com/nba/players/alexeyshved-3706.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3706_550.png|1.98|G(88号)|85|598204800.0|费城76人|||苏联|328|3年945万，2012/7/26签，2015夏到期|2|0
10296|Michael Carter-Williams|http://g.hupu.com/nba/players/michaelcarterwilliams-4820.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4820.jpg|1.98|PG(1号)|84|687024000.0|费城76人|雪城大学|2013年第1轮第11顺位|美国|230|4年1008万，2013/9/19签，2017夏到期，15&amp;16夏球队选项|1|0
10297|Tony Wroten|http://g.hupu.com/nba/players/tonywroten-3662.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3662_209.jpg|1.98|PG(8号)|93|734630400.0|费城76人|华盛顿大学|2012年第1轮第25顺位|美国|121|4年566万，2012/7/14签，2016夏到期，2015夏球队选项|2|1
10298|Arnett Moultrie|http://g.hupu.com/nba/players/arnettmoultrie-3664.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3664.jpg|2.08|PF(5号)|109|658857600.0|费城76人|密西西比州立大学|2012年第1轮第27顺位|美国|113|4年531万，2012/7/25签，2016夏到期，2015夏球队选项|2|0
10299|Marquis Teague|http://g.hupu.com/nba/players/marquisteague-3666.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3666_617.png|1.88|PG(10号)|86|730828800.0|费城76人|肯塔基大学|2012年第1轮第29顺位|美国|112|4年507万，2012/8/8签，2016夏到期，2015夏球队选项|4|1
10300|Elliot Williams|http://g.hupu.com/nba/players/elliotwilliams-3470.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3470.jpg|1.96|SG(25号)|86|614271600.0|费城76人|孟菲斯大学|2010年第1轮第22顺位|美国|98|4年底薪，2013/11/21签，2017夏到期，2016夏球队选项★无保障合同|2|0
10301|Henry Sims|http://g.hupu.com/nba/players/henrysims-3729.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3729_616.jpg|2.08|C(35号)|112|638467200.0|费城76人|乔治城大学||美国|91|2年底薪，2013/9/21签，2015夏到期★无保障合同|4|0
10302|Chris Johnson|http://g.hupu.com/nba/players/chrisjohnson-3553.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3553_276.png|1.98|F(16号)|91|641314800.0|费城76人|戴顿大学||美国|91|3年底薪，2014/2/7签，2017夏到期★无保障合同|2|0
10303|Hollis Thompson|http://g.hupu.com/nba/players/hollisthompson-3698.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3698_533.jpg|2.03|F(31号)|93|670608000.0|费城76人|乔治城大学||美国|81|4年底薪，2013/9/28签，2017夏到期，2016夏球队选项★无保障合同|1|0
10304|Brandon Davies|http://g.hupu.com/nba/players/brandondavies-4808.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4808_370.png|2.08|PF(0号)|109|680367600.0|费城76人|杨百翰大学||美国|81|4年底薪，2013/10/28签，2017夏到期，2016夏球队选项★无保障合同|1|0
10305|Joel Embiid|http://g.hupu.com/nba/players/joelembiid-4958.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4958_518.jpg|2.13|C(21号)|113|763747200.0|费城76人|堪萨斯大学|2014年第1轮第3顺位|喀麦隆||未签约新秀|0|0
10306|K.J. McDaniels|http://g.hupu.com/nba/players/kjmcdaniels-4960.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4960_239.jpg|1.98|SF(14号)|91|729187200.0|费城76人|克莱姆森大学|2014年第2轮第2顺位|美国||未签约新秀|0|0
10307|Jerami Grant|http://g.hupu.com/nba/players/jeramigrant-4961.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4961_694.jpg|2.03|SF(39号)|95|763401600.0|费城76人|雪城大学|2014年第2轮第9顺位|美国||未签约新秀|0|0
10308|Jakarr Sampson|http://g.hupu.com/nba/players/jakarrsampson-5029.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/5029_968.jpg|2.06|PF(9号)|97|732556800.0|费城76人|圣约翰大学||美国|||0|0
10309|Kyle Lowry|http://g.hupu.com/nba/players/kylelowry-1244.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1244.jpg|1.83|PG(7号)|93|512064000.0|多伦多猛龙|维拉诺瓦大学|2006年第1轮第24顺位|美国|1200|4年4800万，2014/7/10签，2018夏到期，2017夏球员选项|10|2
10310|DeMar DeRozan|http://g.hupu.com/nba/players/demarderozan-3314.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3314_358.jpg|2.01|G/F(10号)|100|618418800.0|多伦多猛龙|南加利福尼亚大学|2009年第1轮第9顺位|美国|950|4年3800万，2012/11/1签，2013夏生效，2017夏到期|5|1
10311|Amir Johnson|http://g.hupu.com/nba/players/amirjohnson-1137.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/1137.jpg|2.06|F/C(15号)|95|546793200.0|多伦多猛龙||2005年第2轮第26顺位|美国|700|5年3388万，2010/7/8签，2015夏到期★合同包括5%交易保证金★14-15赛季薪金只有500万受保障|9|3
10312|Greivis Vasquez|http://g.hupu.com/nba/players/greivisvasquez-3476.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3476_676.jpg|1.98|G(21号)|91|537724800.0|多伦多猛龙|马里兰大学|2010年第1轮第28顺位|委内瑞拉|650|2年1300万，2014/7/16签，2016夏到期|6|2
10313|Landry Fields|http://g.hupu.com/nba/players/landryfields-3487.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3487_466.jpg|2.01|G/F(2号)|98|583340400.0|多伦多猛龙|斯坦福大学|2010年第2轮第9顺位|美国|625|3年1875万，2012/7/15签，2015夏到期|4|3
10314|Chuck Hayes|http://g.hupu.com/nba/players/chuckhayes-1200.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1200.jpg|1.98|F/C(44号)|110|424108800.0|多伦多猛龙|肯塔基大学||美国|595|4年2241万美元，2011/12/22签，2015夏到期|11|4
10315|Patrick Patterson|http://g.hupu.com/nba/players/patrickpatterson-3462.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3462_198.jpg|2.06|F/C(54号)|107|605808000.0|多伦多猛龙|肯塔基大学|2010年第1轮第14顺位|美国|583|3年1800万，2014/7/13签，2017夏到期|8|1
10316|Lou Williams|http://g.hupu.com/nba/players/louwilliams-1128.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1128.jpg|1.85|G(23号)|79|530726400.0|多伦多猛龙||2005年第2轮第15顺位|美国|545|3年1567万，2012/7/13签，2015夏到期|9|5
10317|Jonas Valanciunas|http://g.hupu.com/nba/players/jonasvalanciunas-3558.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3558.jpg|2.13|C(17号)|109|705081600.0|多伦多猛龙||2011年第1轮第5顺位|立陶宛|367|4年1524万，2012/7/19签，2016夏到期，2015夏球队选项|2|1
10318|Tyler Hansbrough|http://g.hupu.com/nba/players/tylerhansbrough-1354.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1354_580.jpg|2.06|F/C(50号)|113|499795200.0|多伦多猛龙|北卡罗莱纳大学|2009年第1轮第13顺位|美国|332|2年650万，2013/7/15签，2015夏到期|5|4
10319|Terrence Ross|http://g.hupu.com/nba/players/terrenceross-3645.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3645.jpg|2.01|G/F(31号)|88|665683200.0|多伦多猛龙|华盛顿大学|2012年第1轮第8顺位|美国|279|4年1159万，2012/7/11签，2016夏到期，2015夏球队选项|2|1
10320|Greg Stiemsma|http://g.hupu.com/nba/players/gregstiemsma-3445.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3445_369.png|2.11|C(34号)|118|496512000.0|多伦多猛龙|威斯康星大学||美国|267|1年267万，2013/7/11签，2014夏到期|3|1
10321|James Johnson|http://g.hupu.com/nba/players/jamesjohnson-3321.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3321_756.png|2.06|F(3号)|113|540748800.0|多伦多猛龙|维克森林大学|2009年第1轮第16顺位|美国|250|2年500万，2014/7/17签，2016夏到期|7|2
10322|Bruno Caboclo|http://g.hupu.com/nba/players/brunocaboclo-4947.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4947_199.jpg|2.06|SF(5号)|93|811612800.0|多伦多猛龙||2014年第1轮第20顺位|巴西|145|4年702万，2014/7/10签，2018夏到期，16&amp;17夏球队选项|0|0
10323|Jordan Hamilton|http://g.hupu.com/nba/players/jordanhamilton-3579.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3579_374.png|2.01|SF(25号)|100|655142400.0|多伦多猛龙|德克萨斯大学|2011年第1轮第26顺位|美国|117|4年568万美元，2011/12/10签，2015夏到期，2014夏球队选项|5|2
10324|Lucas Nogueira|http://g.hupu.com/nba/players/lucasnogueira-4976.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4976_811.jpg|2.13|C(92号)|100|712080000.0|多伦多猛龙||2013年第1轮第16顺位|巴西|||0|0
10325|Will Cherry|http://g.hupu.com/nba/players/willcherry-4977.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4977_632.jpg|1.83|PG(1号)|84|665942400.0|多伦多猛龙|Montana||美国|||0|0
10326|Al Horford|http://g.hupu.com/nba/players/alhorford-1239.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/1239.jpg|2.08|F/C(15号)|113|518108400.0|亚特兰大老鹰|佛罗里达大学|2007年第1轮第3顺位|Dominican Republic|1200|5年6000万，2010/11/2签，2011夏生效，2016夏到期|7|6
10327|Paul Millsap|http://g.hupu.com/nba/players/paulmillsap-1256.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1256_519.jpg|2.03|F/C(4号)|117|476812800.0|亚特兰大老鹰|路易斯安那理工大学|2006年第2轮第17顺位|美国|950|2年1900万，2013/7/10签，2015夏到期|8|6
10328|Jeff Teague|http://g.hupu.com/nba/players/jeffteague-3309.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3309_956.jpg|1.88|PG(0号)|82|581871600.0|亚特兰大老鹰|维克森林大学|2009年第1轮第19顺位|美国|800|4年3200万，2013/7/12签，2017夏到期|5|5
10329|Kyle Korver|http://g.hupu.com/nba/players/kylekorver-645.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/645.jpg|2.01|G/F(26号)|96|353606400.0|亚特兰大老鹰|克雷顿大学|2003年第2轮第22顺位|美国|625|4年2400万，2013/7/14签，2017夏到期|13|8
10330|Thabo Sefolosha|http://g.hupu.com/nba/players/thabosefolosha-1272.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1272_449.png|2.01|G/F(25号)|101|452275200.0|亚特兰大老鹰||2006年第1轮第13顺位|瑞士|415|3年1200万，2014/7/12签，2017夏到期|10|6
10331|Elton Brand|http://g.hupu.com/nba/players/eltonbrand-222.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/222_116.jpg|2.06|F/C(7号)|115|289929600.0|亚特兰大老鹰|杜克大学|1999年第1轮第1顺位|美国|400|1年400万，2013/7/15签，2014夏到期|15|4
10332|DeMarre Carroll|http://g.hupu.com/nba/players/demarrecarroll-3387.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3387_393.jpg|2.03|F(5号)|96|522774000.0|亚特兰大老鹰|密苏里大学|2009年第1轮第27顺位|美国|244|2年500万，2013/8/3签，2015夏到期|9|2
10333|Dennis Schroder|http://g.hupu.com/nba/players/dennisschroder-4776.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4776_988.jpg|1.85|PG(17号)|76|748022400.0|亚特兰大老鹰||2013年第1轮第17顺位|德国|169|4年750万，2013/7/7签，2017夏到期，15&amp;16夏球队选项|1|1
10334|John Jenkins|http://g.hupu.com/nba/players/johnjenkins-3660.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3660.jpg|1.93|G/F(12号)|98|668188800.0|亚特兰大老鹰|范德堡大学|2012年第1轮第23顺位|美国|131|4年600万，2012/7/11签，2016夏到期，2015夏球队选项|2|1
10335|Pero Antic|http://g.hupu.com/nba/players/peroantic-4778.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4778.jpg|2.11|C(6号)|108|396720000.0|亚特兰大老鹰|||南斯拉夫|125|2年245万，2013/7/25签，2015夏到期★14-15赛季无保障|1|1
10336|Mike Muscala|http://g.hupu.com/nba/players/mikemuscala-4777.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4777_289.jpg|2.11|C(31号)|108|678294000.0|亚特兰大老鹰|Bucknell|2013年第2轮第14顺位|美国|81|3年底薪，2014/2/28签，2016夏到期★部分保障合同|1|1
10337|Kent Bazemore|http://g.hupu.com/nba/players/kentbazemore-4863.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4863.jpg|1.96|G/F(24号)|91|615222000.0|亚特兰大老鹰|老道明大学||美国|78|2年底薪，2012/7/27签，2014夏到期★13-14赛季无保障|4|1
10338|Shelvin Mack|http://g.hupu.com/nba/players/shelvinmack-3588.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3588_558.jpg|1.91|PG(8号)|94|640710000.0|亚特兰大老鹰|巴特勒大学|2011年第2轮第4顺位|美国||受限自由球员|6|2
10339|Adreian Payne|http://g.hupu.com/nba/players/adreianpayne-4921.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/4921_404.jpg|2.08|PF(33号)|111|666892800.0|亚特兰大老鹰|密歇根州立大学|2014年第1轮第15顺位|美国||未签约新秀|0|0
10340|Mike Scott|http://g.hupu.com/nba/players/mikescott-3680.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3680.jpg|2.03|PF(32号)|107|584982000.0|亚特兰大老鹰|弗吉尼亚大学|2012年第2轮第13顺位|美国||受限自由球员|2|2
10341|John Wall|http://g.hupu.com/nba/players/johnwall-3449.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3449.jpg|1.93|PG(2号)|88|652546800.0|华盛顿奇才|肯塔基大学|2010年第1轮第1顺位|美国|1474|5年8478万，2013/8/1签，2014夏生效，2019夏到期|4|1
10342|Nene Hilario|http://g.hupu.com/nba/players/nenehilario-253.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/253.jpg|2.11|F/C(42号)|113|400694400.0|华盛顿奇才||2002年第1轮第7顺位|巴西|1300|5年6700万美元，2011/12/14签，2016夏到期|14|8
10343|Marcin Gortat|http://g.hupu.com/nba/players/marcingortat-1447.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/1447_839.jpg|2.11|C(4号)|109|445795200.0|华盛顿奇才||2005年第2轮第27顺位|波兰|1043|5年6000万，2014/7/10签，2019夏到期|9|4
10344|Martell Webster|http://g.hupu.com/nba/players/martellwebster-1034.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1034.jpg|2.01|G/F(9号)|107|534009600.0|华盛顿奇才||2005年第1轮第6顺位|美国|538|4年2200万，2013/7/10签，2017夏到期|9|2
10345|Paul Pierce|http://g.hupu.com/nba/players/paulpierce-35.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/35_522.jpg|2.01|F(34号)|107|245520000.0|华盛顿奇才|堪萨斯大学|1998年第1轮第10顺位|美国|530|2年1084万，2014/7/16签，2016夏到期，2015夏球员选项|16|11
10346|Andre Miller|http://g.hupu.com/nba/players/andremiller-254.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/254_319.jpg|1.88|G(24号)|91|196012800.0|华盛顿奇才|犹他大学|1999年第1轮第8顺位|美国|462|3年1460万美元，2012/7/12签，2015夏到期|19|10
10347|Bradley Beal|http://g.hupu.com/nba/players/bradleybeal-3640.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3640.jpg|1.96|SG(3号)|94|741196800.0|华盛顿奇才|佛罗里达大学|2012年第1轮第3顺位|美国|450|4年1865万，2012/7/9签，2016夏到期，2015夏球队选项|2|1
10348|Otto Porter Jr.|http://g.hupu.com/nba/players/ottoporterjr-4838.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4838.jpg|2.03|SF(22号)|93|739036800.0|华盛顿奇才|乔治城大学|2013年第1轮第3顺位|美国|447|4年1930万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|1
10349|Kris Humphries|http://g.hupu.com/nba/players/krishumphries-739.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/739_900.png|2.06|F/C(43号)|107|476467200.0|华盛顿奇才|明尼苏达大学|2004年第1轮第14顺位|美国|425|3年1300万，2014/7/19签，2017夏到期，2016夏球队选项|12|3
10350|DeJuan Blair|http://g.hupu.com/nba/players/dejuanblair-3316.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3316_879.jpg|2.01|F/C(45号)|118|609174000.0|华盛顿奇才|匹兹堡大学|2009年第2轮第7顺位|美国|200|3年600万，2014/7/17签，2017夏到期，2016夏球队选项|5|5
10351|Drew Gooden|http://g.hupu.com/nba/players/drewgooden-844.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/844.jpg|2.08|F/C(90号)|113|370108800.0|华盛顿奇才|堪萨斯大学|2002年第1轮第4顺位|美国|144|1年底薪，2014/7/15签，2015夏到期|21|5
10352|Rasual Butler|http://g.hupu.com/nba/players/rasualbutler-1078.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1078_818.jpg|2.01|G/F(8号)|100|296236800.0|华盛顿奇才|拉塞尔大学|2002年第2轮第24顺位|美国|140|1年底薪，2013/9/5签，2014夏到期★无保障合同|13|5
10353|Garrett Temple|http://g.hupu.com/nba/players/garretttemple-3440.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3440_486.jpg|1.98|G(17号)|88|515862000.0|华盛顿奇才|路易斯安那州立大学||美国|88|1年90万，2013/7/10签，2014夏到期|10|2
10354|Glen Rice Jr.|http://g.hupu.com/nba/players/glenricejr-4839.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4839_313.jpg|1.98|G/F(14号)|98|662659200.0|华盛顿奇才|乔治亚理工大学|2013年第2轮第5顺位|美国|81|2年底薪，2013/7/8签，2015夏到期★部分保障合同|1|0
